  7.966667      2685    0.6049 4.642e+06 1.863e+07
  7.983333      2640    0.5988 4.668e+06 1.919e+07
  8.000000      2625    0.5941 4.243e+06 1.725e+07
  8.016667      2575    0.6325 4.156e+06 1.736e+07
  8.033333      2557    0.6324 4.628e+06 1.718e+07
  8.050000      2562    0.5754  4.26e+06 1.685e+07
  8.066667      2526    0.5805 4.331e+06 1.668e+07
  8.083333      2487    0.5629 4.529e+06 1.797e+07
  8.100000      2448    0.5387 4.397e+06 1.734e+07
  8.116667      2444    0.5338 4.428e+06  1.67e+07
  8.133333      2412    0.5305 4.139e+06 1.626e+07
  8.150000      2372    0.5385 4.284e+06 1.713e+07
  8.166667      2345    0.5421 4.448e+06 1.735e+07
  8.183333      2354    0.4853 3.987e+06 1.599e+07
  8.200000      2345       NaN 4.218e+06 1.593e+07
  8.216667      2323       NaN 4.206e+06 1.671e+07
  8.233333      2285       NaN 4.511e+06 1.757e+07
  8.250000      2237       NaN 4.199e+06 1.635e+07
  8.266667      2212       NaN  4.28e+06 1.659e+07
  8.283333      2210       NaN 4.051e+06 1.615e+07
  8.300000      2194       NaN  4.14e+06 1.668e+07
  8.316667      2142       NaN 3.953e+06 1.521e+07
  8.333333      2135       NaN 3.733e+06 1.549e+07
  8.350000      2120       NaN   3.8e+06 1.534e+07
  8.366667      2094       NaN 3.804e+06 1.484e+07
  8.383333      2098       NaN 3.864e+06 1.495e+07
  8.400000      2078       NaN 3.713e+06   1.5e+07
  8.416667      2022       NaN  4.05e+06 1.569e+07
  8.433333      2006       NaN 3.602e+06 1.468e+07
  8.450000      1976       NaN 3.316e+06 1.406e+07
  8.466667      1963       NaN 3.347e+06 1.367e+07
  8.483333      1951       NaN 3.234e+06 1.324e+07
  8.500000      1930       NaN 3.948e+06  1.52e+07
  8.516667      1912       NaN 4.218e+06 1.505e+07
  8.533333      1888       NaN 4.093e+06  1.48e+07
  8.550000      1870       NaN 4.139e+06  1.53e+07
  8.566667      1861       NaN 3.815e+06 1.459e+07
  8.583333      1820       NaN 3.993e+06 1.466e+07
  8.600000      1852       NaN 3.667e+06 1.371e+07
